ALTER SESSION SET NLS_DATE_FORMAT = 'DD/MM/YYYY';

insert into Customer (Customer_ID, Customer_Name, Date_of_Birth, Gender, Phone_No, Email, Country) values ('C0001', 'Bengt Huey', '06/05/2019', 'F', '368-369-5392', 'bhuey0@psu.edu', 'Japan');
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0067', 'C0104', 'FS0181', '19/01/2022', '8:32 PM', 'Mobile App', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0068', 'C0129', 'FS0341', '20/10/2022', '8:21 PM', 'Mobile App', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0069', 'C0264', 'FS0481', '14/01/2024', '1:57 AM', 'Third-party Agents', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0070', 'C0109', 'FS0414', '06/12/2021', '8:46 AM', 'Mobile App', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0071', 'C0036', 'FS0473', '20/07/2024', '11:19 AM', 'Third-party Agents', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0072', 'C0080', 'FS0247', '24/11/2023', '4:03 AM', 'SFS Website', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0073', 'C0286', 'FS0207', '23/10/2021', '4:47 AM', 'Third-party Agents', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0074', 'C0072', 'FS0165', '18/09/2021', '11:48 AM', 'Mobile App', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0075', 'C0087', 'FS0337', '17/10/2022', '1:04 AM', 'Third-party Agents', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0076', 'C0066', 'FS0250', '21/05/2022', '3:39 AM', 'Mobile App', 3);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0077', 'C0175', 'FS0028', '11/08/2024', '8:46 AM', 'Third-party Agents', 3);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0078', 'C0034', 'FS0352', '29/05/2021', '9:58 AM', 'SFS Website', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0079', 'C0163', 'FS0203', '25/11/2021', '2:08 AM', 'Third-party Agents', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0080', 'C0120', 'FS0221', '27/07/2022', '4:11 AM', 'Third-party Agents', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0081', 'C0062', 'FS0080', '29/11/2023', '4:16 AM', 'Mobile App', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0082', 'C0116', 'FS0162', '19/03/2023', '2:16 AM', 'SFS Website', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0083', 'C0070', 'FS0271', '29/01/2023', '2:44 PM', 'SFS Website', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0084', 'C0055', 'FS0191', '14/05/2023', '11:03 PM', 'Mobile App', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0085', 'C0187', 'FS0376', '02/02/2024', '8:18 AM', 'Third-party Agents', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0086', 'C0073', 'FS0061', '11/04/2021', '1:55 PM', 'Mobile App', 6);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0087', 'C0213', 'FS0493', '17/04/2022', '10:37 PM', 'Mobile App', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0088', 'C0256', 'FS0451', '14/04/2024', '2:08 PM', 'Mobile App', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0089', 'C0168', 'FS0274', '17/06/2023', '4:25 AM', 'Mobile App', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0090', 'C0085', 'FS0342', '06/02/2022', '9:54 PM', 'Third-party Agents', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0091', 'C0274', 'FS0257', '22/05/2023', '6:01 AM', 'Third-party Agents', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0092', 'C0089', 'FS0309', '29/10/2022', '12:50 PM', 'Third-party Agents', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0093', 'C0033', 'FS0104', '01/01/2024', '10:03 PM', 'Mobile App', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0094', 'C0028', 'FS0107', '08/10/2024', '10:28 PM', 'SFS Website', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0095', 'C0103', 'FS0369', '02/05/2023', '1:42 AM', 'Mobile App', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0096', 'C0281', 'FS0130', '12/05/2023', '2:51 PM', 'Mobile App', 3);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0097', 'C0011', 'FS0416', '14/07/2023', '6:23 PM', 'Mobile App', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0098', 'C0171', 'FS0314', '14/08/2023', '10:14 PM', 'Mobile App', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0099', 'C0031', 'FS0420', '10/01/2024', '11:20 PM', 'Mobile App', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0100', 'C0091', 'FS0042', '11/11/2022', '1:44 PM', 'Mobile App', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0101', 'C0167', 'FS0268', '06/07/2023', '9:31 AM', 'Mobile App', 2);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0102', 'C0020', 'FS0326', '11/07/2024', '10:16 PM', 'Mobile App', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0103', 'C0191', 'FS0183', '21/03/2024', '10:31 PM', 'Mobile App', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0104', 'C0165', 'FS0442', '18/08/2024', '5:12 PM', 'SFS Website', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0105', 'C0064', 'FS0370', '14/03/2024', '8:01 AM', 'Third-party Agents', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0106', 'C0019', 'FS0453', '23/03/2022', '2:02 PM', 'Mobile App', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0107', 'C0024', 'FS0095', '04/04/2021', '6:54 AM', 'SFS Website', 3);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0108', 'C0211', 'FS0467', '25/06/2024', '8:32 PM', 'Mobile App', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0109', 'C0215', 'FS0252', '04/05/2023', '3:44 PM', 'SFS Website', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0110', 'C0174', 'FS0064', '19/12/2022', '9:08 PM', 'Mobile App', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0111', 'C0206', 'FS0474', '23/02/2024', '8:27 PM', 'Third-party Agents', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0112', 'C0300', 'FS0362', '19/06/2022', '5:56 AM', 'Mobile App', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0113', 'C0130', 'FS0017', '10/06/2024', '2:28 AM', 'Third-party Agents', 6);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0114', 'C0278', 'FS0232', '09/06/2024', '3:16 AM', 'Mobile App', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0115', 'C0205', 'FS0462', '16/04/2024', '4:46 PM', 'Third-party Agents', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0116', 'C0027', 'FS0194', '08/09/2024', '10:28 AM', 'SFS Website', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0117', 'C0246', 'FS0029', '19/11/2023', '8:37 PM', 'Mobile App', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0118', 'C0193', 'FS0251', '16/02/2022', '1:14 PM', 'Third-party Agents', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0119', 'C0260', 'FS0329', '12/10/2023', '9:02 PM', 'Third-party Agents', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0120', 'C0244', 'FS0218', '08/11/2023', '3:14 AM', 'SFS Website', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0121', 'C0151', 'FS0405', '23/12/2022', '8:19 AM', 'Mobile App', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0122', 'C0114', 'FS0415', '21/10/2022', '1:22 AM', 'SFS Website', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0123', 'C0237', 'FS0495', '20/06/2023', '8:14 AM', 'SFS Website', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0124', 'C0100', 'FS0239', '02/03/2024', '4:04 PM', 'Mobile App', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0125', 'C0137', 'FS0346', '01/11/2024', '7:28 PM', 'Mobile App', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0126', 'C0111', 'FS0178', '10/01/2023', '4:02 PM', 'SFS Website', 6);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0127', 'C0243', 'FS0430', '25/12/2021', '6:19 PM', 'Mobile App', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0128', 'C0172', 'FS0386', '18/06/2022', '6:00 AM', 'Third-party Agents', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0129', 'C0063', 'FS0197', '02/08/2022', '5:56 AM', 'Mobile App', 2);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0130', 'C0290', 'FS0211', '12/12/2023', '1:48 PM', 'SFS Website', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0131', 'C0067', 'FS0421', '09/09/2022', '2:31 AM', 'Mobile App', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0132', 'C0079', 'FS0452', '23/03/2022', '4:38 AM', 'Third-party Agents', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0133', 'C0287', 'FS0378', '01/08/2023', '9:48 AM', 'Third-party Agents', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0134', 'C0043', 'FS0103', '16/04/2022', '9:15 AM', 'Mobile App', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0135', 'C0101', 'FS0476', '01/09/2023', '10:12 PM', 'Third-party Agents', 6);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0136', 'C0283', 'FS0096', '04/02/2022', '5:17 AM', 'Mobile App', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0137', 'C0132', 'FS0039', '27/07/2023', '4:43 PM', 'Third-party Agents', 3);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0138', 'C0040', 'FS0382', '21/03/2023', '8:33 AM', 'Third-party Agents', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0139', 'C0186', 'FS0431', '17/07/2023', '4:47 AM', 'SFS Website', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0140', 'C0125', 'FS0285', '18/04/2022', '1:38 PM', 'Mobile App', 2);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0141', 'C0189', 'FS0079', '12/05/2024', '2:17 AM', 'Third-party Agents', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0142', 'C0299', 'FS0192', '29/04/2024', '9:17 AM', 'SFS Website', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0143', 'C0048', 'FS0034', '09/07/2022', '11:48 PM', 'Third-party Agents', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0144', 'C0154', 'FS0092', '14/10/2022', '8:05 AM', 'Mobile App', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0145', 'C0051', 'FS0371', '04/10/2022', '6:49 AM', 'SFS Website', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0146', 'C0146', 'FS0058', '16/03/2022', '4:15 AM', 'SFS Website', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0147', 'C0296', 'FS0044', '07/09/2021', '1:11 AM', 'Third-party Agents', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0148', 'C0177', 'FS0301', '29/11/2023', '2:34 PM', 'Third-party Agents', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0149', 'C0270', 'FS0210', '03/06/2024', '11:36 AM', 'Mobile App', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0150', 'C0075', 'FS0024', '09/08/2021', '12:59 AM', 'Third-party Agents', 2);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0151', 'C0145', 'FS0071', '09/12/2023', '4:47 AM', 'Mobile App', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0152', 'C0105', 'FS0220', '10/01/2022', '6:40 AM', 'Third-party Agents', 2);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0153', 'C0275', 'FS0139', '25/01/2022', '6:27 AM', 'Third-party Agents', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0154', 'C0249', 'FS0435', '05/04/2021', '1:54 AM', 'SFS Website', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0155', 'C0061', 'FS0397', '23/08/2022', '8:39 AM', 'Mobile App', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0156', 'C0170', 'FS0173', '09/10/2022', '10:34 AM', 'Third-party Agents', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0157', 'C0282', 'FS0026', '06/02/2021', '7:30 AM', 'Third-party Agents', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0158', 'C0068', 'FS0136', '25/11/2022', '12:39 PM', 'Mobile App', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0159', 'C0015', 'FS0145', '25/01/2021', '4:29 AM', 'Third-party Agents', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0160', 'C0156', 'FS0293', '24/05/2021', '10:20 PM', 'Mobile App', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0161', 'C0294', 'FS0490', '26/06/2022', '5:53 AM', 'Mobile App', 2);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0162', 'C0293', 'FS0472', '01/08/2024', '4:13 AM', 'SFS Website', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0163', 'C0223', 'FS0410', '02/10/2022', '5:36 AM', 'Third-party Agents', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0164', 'C0082', 'FS0009', '28/07/2021', '11:50 AM', 'Third-party Agents', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0165', 'C0217', 'FS0015', '05/04/2024', '5:00 AM', 'Third-party Agents', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0166', 'C0117', 'FS0002', '03/08/2023', '11:04 AM', 'SFS Website', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0167', 'C0208', 'FS0380', '06/12/2022', '1:21 AM', 'Third-party Agents', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0168', 'C0144', 'FS0383', '06/04/2023', '6:51 PM', 'SFS Website', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0169', 'C0133', 'FS0014', '11/10/2023', '8:20 PM', 'Third-party Agents', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0170', 'C0195', 'FS0492', '05/11/2024', '10:23 AM', 'Third-party Agents', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0171', 'C0203', 'FS0291', '14/11/2023', '8:00 PM', 'SFS Website', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0172', 'C0058', 'FS0384', '17/12/2024', '3:11 PM', 'Third-party Agents', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0173', 'C0254', 'FS0110', '08/05/2024', '10:01 AM', 'Mobile App', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0174', 'C0238', 'FS0069', '06/01/2024', '3:02 PM', 'Mobile App', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0175', 'C0173', 'FS0051', '08/04/2023', '3:20 AM', 'Third-party Agents', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0176', 'C0234', 'FS0193', '07/12/2021', '3:41 AM', 'Third-party Agents', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0177', 'C0032', 'FS0417', '14/01/2023', '11:38 PM', 'Third-party Agents', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0178', 'C0216', 'FS0068', '11/05/2022', '11:05 PM', 'Mobile App', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0179', 'C0262', 'FS0222', '24/12/2022', '9:53 PM', 'Mobile App', 6);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0180', 'C0160', 'FS0076', '28/08/2023', '11:40 PM', 'SFS Website', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0181', 'C0285', 'FS0134', '02/04/2023', '4:44 AM', 'Mobile App', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0182', 'C0251', 'FS0355', '12/10/2023', '12:33 AM', 'Mobile App', 7);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0183', 'C0141', 'FS0146', '13/03/2023', '12:01 PM', 'SFS Website', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0184', 'C0209', 'FS0093', '27/05/2023', '5:19 PM', 'Mobile App', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0185', 'C0284', 'FS0340', '10/08/2022', '3:48 AM', 'Third-party Agents', 1);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0186', 'C0084', 'FS0214', '02/08/2022', '2:25 AM', 'SFS Website', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0187', 'C0267', 'FS0267', '12/07/2021', '1:00 AM', 'SFS Website', 10);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0188', 'C0259', 'FS0265', '25/03/2024', '12:53 AM', 'Mobile App', 4);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0189', 'C0052', 'FS0398', '23/06/2023', '8:19 PM', 'Mobile App', 5);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0190', 'C0065', 'FS0187', '26/05/2021', '9:37 AM', 'Mobile App', 2);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0191', 'C0150', 'FS0311', '23/11/2021', '5:51 PM', 'Third-party Agents', 3);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0192', 'C0008', 'FS0169', '13/09/2021', '8:27 PM', 'Third-party Agents', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0193', 'C0121', 'FS0161', '17/01/2023', '4:40 AM', 'Mobile App', 9);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0194', 'C0126', 'FS0016', '03/12/2021', '11:01 PM', 'SFS Website', 8);
insert into Booking (Booking_ID, Customer_ID, Schedule_ID, Booking_Date, Booking_Time, Booking_Method, Seat_Qty) values ('B0195', 'C0250', 'FS0498', '13/03/2022', '3:53 AM', 'SFS Website', 8);
